Datum/Uhrzeit;Preis;Bezeichnung;Menge;Zahlung;Bonnr.
13.08.2024 15:38:31;7,00;Erw. Tageskarte;1;EC-Cash;04679
13.08.2024 15:39:10;7,00;Erw. Tageskarte;1;EC-Cash;04680
13.08.2024 15:41:07;7,00;Erw. Tageskarte;1;Bar;04681
13.08.2024 15:41:07;4,50;Kind Tageskarte;1;Bar;04681
13.08.2024 15:41:07;4,50;Kind Tageskarte;1;Bar;04681
13.08.2024 15:42:31;7,00;Erw. Tageskarte;1;Bar;04682
13.08.2024 15:42:31;4,50;Kind Tageskarte;1;Bar;04682
13.08.2024 17:23:53;7,00;Erw. Tageskarte;1;Bar;04683
13.08.2024 17:23:53;7,00;Erw. Tageskarte;1;Bar;04683
13.08.2024 17:39:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04684
13.08.2024 17:39:37;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;04684
13.08.2024 18:10:12;-7,00;Erw. Tageskarte;1;Bar;04685
13.08.2024 18:10:12;-4,50;Kind Tageskarte;1;Bar;04685
13.08.2024 18:12:45;-7,00;Erw. Tageskarte;1;Bar;04686
13.08.2024 18:12:45;-7,00;Erw. Tageskarte;1;Bar;04686
13.08.2024 18:15:19;7,00;Erw. Tageskarte;1;EC-Cash;04687
13.08.2024 18:15:19;7,00;Erw. Tageskarte;1;EC-Cash;04687
13.08.2024 18:16:23;-4,50;Kind Tageskarte;1;EC-Cash;04688
13.08.2024 18:53:23;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04689
13.08.2024 18:53:23;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04689
13.08.2024 18:53:23;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04689
13.08.2024 18:53:23;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04689
13.08.2024 19:04:09;-4.130,00;Entnahme: Entnahme;1;Bar;04690
14.08.2024 10:02:03;18,00;Fam Tageskarte;1;Bar;04691
14.08.2024 10:02:29;7,00;Erw. Tageskarte;1;Bar;04692
14.08.2024 10:02:29;4,50;Kind Tageskarte;1;Bar;04692
14.08.2024 10:02:29;4,50;Kind Tageskarte;1;Bar;04692
14.08.2024 10:06:59;7,00;Erw. Tageskarte;1;Bar;04693
14.08.2024 10:16:05;7,00;Erw. Tageskarte;1;Bar;04694
14.08.2024 10:27:04;7,00;Erw. Tageskarte;1;Bar;04695
14.08.2024 11:04:49;7,00;Erw. Tageskarte;1;Bar;04696
14.08.2024 11:04:49;7,00;Erw. Tageskarte;1;Bar;04696
14.08.2024 11:18:53;7,00;Erw. Tageskarte;1;EC-Cash;04697
14.08.2024 11:18:53;4,50;Kind Tageskarte;1;EC-Cash;04697
14.08.2024 11:18:53;4,50;Kind Tageskarte;1;EC-Cash;04697
14.08.2024 11:23:22;60,00;Zehnerkarte Erwachsen;1;EC-Cash;04698
14.08.2024 12:20:56;4,50;Kind Tageskarte;1;Bar;04699
14.08.2024 12:20:56;4,50;Kind Tageskarte;1;Bar;04699
14.08.2024 12:20:56;7,00;Erw. Tageskarte;1;Bar;04699
14.08.2024 12:55:15;4,50;Kind Tageskarte;1;Bar;04700
14.08.2024 12:55:15;18,00;Fam Tageskarte;1;Bar;04700
14.08.2024 12:55:15;18,00;Fam Tageskarte;1;Bar;04700
14.08.2024 12:59:27;4,50;Kind Tageskarte;1;Bar;04701
14.08.2024 12:59:27;4,50;Kind Tageskarte;1;Bar;04701
14.08.2024 13:03:02;4,50;Kind Tageskarte;1;Bar;04702
14.08.2024 13:03:02;4,50;Kind Tageskarte;1;Bar;04702
14.08.2024 13:03:02;4,50;Kind Tageskarte;1;Bar;04702
14.08.2024 13:03:02;4,50;Kind Tageskarte;1;Bar;04702
14.08.2024 13:03:02;4,50;Kind Tageskarte;1;Bar;04702
14.08.2024 13:21:05;7,00;Erw. Tageskarte;1;Bar;04703
14.08.2024 13:22:09;4,50;Kind Tageskarte;1;EC-Cash;04704
14.08.2024 15:41:53;18,00;Fam Tageskarte;1;Bar;04705
14.08.2024 15:41:53;4,50;Kind Tageskarte;1;Bar;04705
14.08.2024 15:41:53;4,50;Kind Tageskarte;1;Bar;04705
14.08.2024 15:41:53;7,00;Erw. Tageskarte;1;Bar;04705
14.08.2024 15:41:53;4,50;Kind Tageskarte;1;Bar;04705
14.08.2024 15:41:53;4,50;Kind Tageskarte;1;Bar;04705
14.08.2024 15:41:53;4,50;Kind Tageskarte;1;Bar;04705
14.08.2024 15:41:53;4,50;Kind Tageskarte;1;Bar;04705
14.08.2024 15:41:53;4,50;Kind Tageskarte;1;Bar;04705
14.08.2024 15:41:53;4,50;Kind Tageskarte;1;Bar;04705
14.08.2024 15:41:53;18,00;Fam Tageskarte;1;Bar;04705
14.08.2024 16:03:56;7,00;Erw. Tageskarte;1;Bar;04706
14.08.2024 16:10:03;7,00;Erw. Tageskarte;1;EC-Cash;04707
14.08.2024 16:10:03;7,00;Erw. Tageskarte;1;EC-Cash;04707
14.08.2024 16:13:00;4,50;Kind Tageskarte;1;Bar;04708
14.08.2024 16:13:01;4,50;Kind Tageskarte;1;Bar;04708
14.08.2024 16:21:51;4,50;Kind Tageskarte;1;Bar;04709
14.08.2024 16:21:51;4,50;Kind Tageskarte;1;Bar;04709
14.08.2024 16:21:51;7,00;Erw. Tageskarte;1;Bar;04709
14.08.2024 16:22:51;7,00;Erw. Tageskarte;1;Bar;04710
14.08.2024 17:26:50;4,50;Kind Tageskarte;1;Bar;04711
14.08.2024 17:54:59;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;04712
14.08.2024 17:54:59;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;04712
14.08.2024 17:59:02;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04713
14.08.2024 18:01:31;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04714
14.08.2024 18:01:31;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04714
14.08.2024 18:02:19;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04715
14.08.2024 18:02:19;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04715
14.08.2024 18:16:07;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04716
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;2,00;Wasserspritze;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,00;Wasserball;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 18:55:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04717
14.08.2024 19:35:35;-4,50;Kind Tageskarte;1;Bar;04718
14.08.2024 19:35:35;-18,00;Fam Tageskarte;1;Bar;04718
14.08.2024 19:35:35;-18,00;Fam Tageskarte;1;Bar;04718
15.08.2024 10:15:09;18,00;Fam Tageskarte;1;Bar;04719
15.08.2024 10:28:48;4,50;Kind Tageskarte;1;Bar;04720
15.08.2024 10:28:48;7,00;Erw. Tageskarte;1;Bar;04720
15.08.2024 10:28:48;4,50;Kind Tageskarte;1;Bar;04720
15.08.2024 10:33:03;4,50;Kind Tageskarte;1;Bar;04721
15.08.2024 10:33:03;4,50;Kind Tageskarte;1;Bar;04721
15.08.2024 10:33:03;4,50;Kind Tageskarte;1;Bar;04721
15.08.2024 10:33:03;4,50;Kind Tageskarte;1;Bar;04721
15.08.2024 10:35:21;4,50;Kind Tageskarte;1;Bar;04722
15.08.2024 10:35:21;7,00;Erw. Tageskarte;1;Bar;04722
15.08.2024 10:39:33;4,50;Kind Tageskarte;1;Bar;04723
15.08.2024 10:39:33;4,50;Kind Tageskarte;1;Bar;04723
15.08.2024 11:13:16;7,00;Erw. Tageskarte;1;Bar;04724
15.08.2024 12:31:42;4,50;Kind Tageskarte;1;Bar;04725
15.08.2024 12:31:42;4,50;Kind Tageskarte;1;Bar;04725
15.08.2024 12:31:42;4,50;Kind Tageskarte;1;Bar;04725
15.08.2024 12:31:42;4,50;Kind Tageskarte;1;Bar;04725
15.08.2024 12:31:42;4,50;Kind Tageskarte;1;Bar;04725
15.08.2024 12:31:42;18,00;Fam Tageskarte;1;Bar;04725
15.08.2024 12:31:42;4,50;Kind Tageskarte;1;Bar;04725
15.08.2024 12:52:17;4,50;Kind Tageskarte;1;Bar;04726
15.08.2024 12:52:17;7,00;Erw. Tageskarte;1;Bar;04726
15.08.2024 12:52:17;4,50;Kind Tageskarte;1;Bar;04726
15.08.2024 12:52:17;4,50;Kind Tageskarte;1;Bar;04726
15.08.2024 13:04:16;4,50;Kind Tageskarte;1;Bar;04727
15.08.2024 13:04:16;4,50;Kind Tageskarte;1;Bar;04727
15.08.2024 13:05:10;7,00;Erw. Tageskarte;1;EC-Cash;04728
15.08.2024 13:23:17;18,00;Fam Tageskarte;1;Bar;04729
15.08.2024 13:44:50;18,00;Fam Tageskarte;1;Bar;04730
15.08.2024 13:44:50;7,00;Erw. Tageskarte;1;Bar;04730
15.08.2024 13:59:07;4,50;Kind Tageskarte;1;Bar;04731
15.08.2024 13:59:07;4,50;Kind Tageskarte;1;Bar;04731
15.08.2024 14:01:21;4,50;Stadtpass ab 18 Jahre;1;Bar;04732
15.08.2024 14:01:21;4,50;Stadtpass ab 18 Jahre;1;Bar;04732
15.08.2024 14:01:21;4,50;Kind Tageskarte;1;Bar;04732
15.08.2024 14:01:21;4,50;Kind Tageskarte;1;Bar;04732
15.08.2024 14:01:21;4,50;Kind Tageskarte;1;Bar;04732
15.08.2024 14:01:21;4,00;Stadtpass bis 18 Jahre;1;Bar;04732
15.08.2024 14:01:45;7,00;Erw. Tageskarte;1;Bar;04733
15.08.2024 14:01:45;4,50;Kind Tageskarte;1;Bar;04733
15.08.2024 14:01:45;4,50;Kind Tageskarte;1;Bar;04733
15.08.2024 14:04:06;4,50;Stadtpass ab 18 Jahre;1;Bar;04734
15.08.2024 14:04:06;4,00;Stadtpass bis 18 Jahre;1;Bar;04734
15.08.2024 14:04:06;4,00;Stadtpass bis 18 Jahre;1;Bar;04734
15.08.2024 14:04:06;4,00;Stadtpass bis 18 Jahre;1;Bar;04734
15.08.2024 14:04:06;4,50;Kind Tageskarte;1;Bar;04734
15.08.2024 14:04:06;4,50;Kind Tageskarte;1;Bar;04734
15.08.2024 14:31:46;4,50;Kind Tageskarte;1;Bar;04735
15.08.2024 14:31:46;7,00;Erw. Tageskarte;1;Bar;04735
15.08.2024 14:31:46;4,50;Kind Tageskarte;1;Bar;04735
15.08.2024 14:31:46;4,50;Kind Tageskarte;1;Bar;04735
15.08.2024 14:31:46;4,50;Kind Tageskarte;1;Bar;04735
15.08.2024 14:31:46;4,50;Kind Tageskarte;1;Bar;04735
15.08.2024 14:43:27;7,00;Erw. Tageskarte;1;Bar;04736
15.08.2024 14:43:27;4,50;Kind Tageskarte;1;Bar;04736
15.08.2024 14:43:27;4,50;Kind Tageskarte;1;Bar;04736
15.08.2024 14:44:48;7,00;Erw. Tageskarte;1;EC-Cash;04737
15.08.2024 14:44:48;7,00;Erw. Tageskarte;1;EC-Cash;04737
15.08.2024 14:54:40;4,50;Kind Tageskarte;1;Bar;04738
15.08.2024 14:54:40;7,00;Erw. Tageskarte;1;Bar;04738
15.08.2024 14:54:40;7,00;Erw. Tageskarte;1;Bar;04738
15.08.2024 14:54:40;18,00;Fam Tageskarte;1;Bar;04738
15.08.2024 14:54:40;7,00;Erw. Tageskarte;1;Bar;04738
15.08.2024 14:54:41;7,00;Erw. Tageskarte;1;Bar;04738
15.08.2024 14:54:41;4,50;Kind Tageskarte;1;Bar;04738
15.08.2024 14:55:46;4,50;Kind Tageskarte;1;Bar;04739
15.08.2024 14:55:46;7,00;Erw. Tageskarte;1;Bar;04739
15.08.2024 14:55:46;7,00;Erw. Tageskarte;1;Bar;04739
15.08.2024 14:57:56;4,50;Kind Tageskarte;1;Bar;04740
15.08.2024 14:57:57;4,50;Kind Tageskarte;1;Bar;04740
15.08.2024 14:57:57;4,50;Kind Tageskarte;1;Bar;04740
15.08.2024 14:59:04;18,00;Fam Tageskarte;1;EC-Cash;04741
15.08.2024 15:08:29;4,50;Kind Tageskarte;1;Bar;04742
15.08.2024 15:08:29;4,50;Kind Tageskarte;1;Bar;04742
15.08.2024 15:10:09;7,00;Erw. Tageskarte;1;EC-Cash;04743
15.08.2024 15:10:09;4,50;Kind Tageskarte;1;EC-Cash;04743
15.08.2024 15:10:09;4,50;Kind Tageskarte;1;EC-Cash;04743
15.08.2024 15:13:01;7,00;Erw. Tageskarte;1;Bar;04744
15.08.2024 15:19:07;18,00;Fam Tageskarte;1;EC-Cash;04745
15.08.2024 15:21:59;4,50;Kind Tageskarte;1;Bar;04746
15.08.2024 15:24:49;4,50;Kind Tageskarte;1;EC-Cash;04747
15.08.2024 15:24:49;7,00;Erw. Tageskarte;1;EC-Cash;04747
15.08.2024 15:24:49;4,50;Kind Tageskarte;1;EC-Cash;04747
15.08.2024 15:25:48;4,50;Kind Tageskarte;1;EC-Cash;04748
15.08.2024 15:25:48;4,50;Kind Tageskarte;1;EC-Cash;04748
15.08.2024 15:25:48;4,50;Kind Tageskarte;1;EC-Cash;04748
15.08.2024 15:37:15;4,50;Kind Tageskarte;1;Bar;04749
15.08.2024 15:37:15;7,00;Erw. Tageskarte;1;Bar;04749
15.08.2024 15:38:04;18,00;Fam Tageskarte;1;Bar;04750
15.08.2024 15:39:30;4,50;Kind Tageskarte;1;Bar;04751
15.08.2024 15:40:27;18,00;Fam Tageskarte;1;EC-Cash;04752
15.08.2024 15:54:58;4,50;Kind Tageskarte;1;Bar;04753
15.08.2024 15:54:58;4,50;Kind Tageskarte;1;Bar;04753
15.08.2024 15:54:58;4,50;Kind Tageskarte;1;Bar;04753
15.08.2024 15:54:58;7,00;Erw. Tageskarte;1;Bar;04753
15.08.2024 15:54:58;4,50;Kind Tageskarte;1;Bar;04753
15.08.2024 15:54:58;4,50;Kind Tageskarte;1;Bar;04753
15.08.2024 15:54:58;7,00;Erw. Tageskarte;1;Bar;04753
15.08.2024 15:55:49;4,50;Kind Tageskarte;1;Bar;04754
15.08.2024 15:55:49;4,50;Kind Tageskarte;1;Bar;04754
15.08.2024 15:55:49;7,00;Erw. Tageskarte;1;Bar;04754
15.08.2024 15:59:18;18,00;Fam Tageskarte;1;Bar;04755
15.08.2024 15:59:18;2,50;Fam Tageskarte erm. Kinderkarte (2,50 €);1;Bar;04755
15.08.2024 16:00:13;7,00;Erw. Tageskarte;1;Bar;04756
15.08.2024 16:00:55;7,00;Erw. Tageskarte;1;EC-Cash;04757
15.08.2024 16:00:55;4,50;Kind Tageskarte;1;EC-Cash;04757
15.08.2024 16:00:55;7,00;Erw. Tageskarte;1;EC-Cash;04757
15.08.2024 16:05:00;7,00;Erw. Tageskarte;1;EC-Cash;04758
15.08.2024 16:06:44;7,00;Erw. Tageskarte;1;Bar;04759
15.08.2024 16:12:35;7,00;Erw. Tageskarte;1;Bar;04760
15.08.2024 16:18:18;7,00;Erw. Tageskarte;1;Bar;04761
15.08.2024 16:18:18;7,00;Erw. Tageskarte;1;Bar;04761
15.08.2024 16:25:19;4,50;Kind Tageskarte;1;Bar;04762
15.08.2024 16:25:19;4,50;Kind Tageskarte;1;Bar;04762
15.08.2024 16:31:10;4,50;Kind Tageskarte;1;Bar;04763
15.08.2024 16:31:43;7,00;Erw. Tageskarte;1;Bar;04764
15.08.2024 16:31:43;4,50;Kind Tageskarte;1;Bar;04764
15.08.2024 16:32:55;7,00;Erw. Tageskarte;1;Bar;04765
15.08.2024 16:36:15;4,50;Kind Tageskarte;1;Bar;04766
15.08.2024 16:36:15;4,50;Kind Tageskarte;1;Bar;04766
15.08.2024 16:38:13;7,00;Erw. Tageskarte;1;Bar;04767
15.08.2024 16:38:13;7,00;Erw. Tageskarte;1;Bar;04767
15.08.2024 16:40:36;4,50;Kind Tageskarte;1;Bar;04768
15.08.2024 16:44:06;7,00;Erw. Tageskarte;1;Bar;04769
15.08.2024 16:44:06;4,50;Kind Tageskarte;1;Bar;04769
15.08.2024 16:44:06;4,50;Kind Tageskarte;1;Bar;04769
15.08.2024 16:45:21;7,00;Erw. Tageskarte;1;Bar;04770
15.08.2024 16:52:59;7,00;Erw. Tageskarte;1;Bar;04771
15.08.2024 16:52:59;4,50;Kind Tageskarte;1;Bar;04771
15.08.2024 16:57:05;7,00;Erw. Tageskarte;1;Bar;04772
15.08.2024 16:57:05;7,00;Erw. Tageskarte;1;Bar;04772
15.08.2024 16:58:05;7,00;Erw. Tageskarte;1;EC-Cash;04773
15.08.2024 16:59:07;7,00;Erw. Tageskarte;1;EC-Cash;04774
15.08.2024 16:59:07;7,00;Erw. Tageskarte;1;EC-Cash;04774
15.08.2024 16:59:50;7,00;Erw. Tageskarte;1;Bar;04775
15.08.2024 17:00:36;4,50;Kind Tageskarte;1;EC-Cash;04776
15.08.2024 17:00:36;7,00;Erw. Tageskarte;1;EC-Cash;04776
15.08.2024 17:00:36;4,50;Kind Tageskarte;1;EC-Cash;04776
15.08.2024 17:11:30;7,00;Erw. Tageskarte;1;Bar;04777
15.08.2024 17:14:24;4,50;Kind Tageskarte;1;EC-Cash;04778
15.08.2024 17:22:50;7,00;Erw. Tageskarte;1;Bar;04779
15.08.2024 17:26:18;2,00;Wasserspritze;1;Bar;04780
15.08.2024 17:26:18;2,00;Wasserspritze;1;Bar;04780
15.08.2024 17:26:50;7,00;Erw. Tageskarte;1;EC-Cash;04781
15.08.2024 17:52:09;7,00;Erw. Tageskarte;1;Bar;04782
15.08.2024 17:53:25;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;04783
15.08.2024 17:56:55;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;04784
15.08.2024 17:56:55;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;04784
15.08.2024 17:57:32;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04785
15.08.2024 17:58:52;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04786
15.08.2024 17:59:13;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04787
15.08.2024 18:01:27;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04788
15.08.2024 18:01:27;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04788
15.08.2024 18:02:27;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04789
15.08.2024 18:02:27;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;04789
15.08.2024 18:07:08;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04790
15.08.2024 18:07:33;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04791
15.08.2024 18:08:33;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04792
15.08.2024 18:08:33;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04792
15.08.2024 18:08:33;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04792
15.08.2024 18:08:48;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04793
15.08.2024 18:08:48;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04793
15.08.2024 18:10:11;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04794
15.08.2024 18:11:21;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04795
15.08.2024 18:13:03;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04796
15.08.2024 18:13:46;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;04797
15.08.2024 18:13:46;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04797
15.08.2024 18:20:38;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04798
15.08.2024 18:20:38;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;04798
15.08.2024 18:21:04;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04799
15.08.2024 18:21:04;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04799
15.08.2024 18:26:05;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04800
15.08.2024 18:26:22;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04801
15.08.2024 18:30:14;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;04802
15.08.2024 18:30:14;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;04802
15.08.2024 18:30:53;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04803
15.08.2024 18:37:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04804
15.08.2024 18:37:37;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;04804
15.08.2024 19:56:03;-1.000,00;Entnahme: Entnahme;1;Bar;04805
16.08.2024 09:57:44;7,00;Erw. Tageskarte;1;Bar;04806
16.08.2024 10:04:03;7,00;Erw. Tageskarte;1;Bar;04807
16.08.2024 10:07:23;7,00;Erw. Tageskarte;1;Bar;04808
16.08.2024 10:21:23;7,00;Erw. Tageskarte;1;Bar;04809
16.08.2024 10:21:23;7,00;Erw. Tageskarte;1;Bar;04809
16.08.2024 10:25:57;18,00;Fam Tageskarte;1;Bar;04810
16.08.2024 10:29:45;7,00;Erw. Tageskarte;1;Bar;04811
16.08.2024 10:29:45;7,00;Erw. Tageskarte;1;Bar;04811
16.08.2024 10:32:19;7,00;Erw. Tageskarte;1;Bar;04812
16.08.2024 10:48:11;7,00;Erw. Tageskarte;1;Bar;04813
16.08.2024 10:48:11;4,50;Kind Tageskarte;1;Bar;04813
16.08.2024 10:48:11;4,50;Kind Tageskarte;1;Bar;04813
16.08.2024 10:50:50;7,00;Erw. Tageskarte;1;Bar;04814
16.08.2024 10:58:50;7,00;Erw. Tageskarte;1;Bar;04815
16.08.2024 11:00:29;7,00;Erw. Tageskarte;1;Bar;04816
16.08.2024 11:26:43;4,50;Kind Tageskarte;1;Bar;04817
16.08.2024 11:26:43;4,50;Kind Tageskarte;1;Bar;04817
16.08.2024 11:27:28;4,50;Kind Tageskarte;1;Bar;04818
16.08.2024 11:27:28;4,50;Kind Tageskarte;1;Bar;04818
16.08.2024 11:28:02;4,50;Stadtpass ab 18 Jahre;1;Bar;04819
16.08.2024 11:51:29;7,00;Erw. Tageskarte;1;Bar;04820
16.08.2024 11:52:56;7,00;Erw. Tageskarte;1;Bar;04821
16.08.2024 11:52:56;4,50;Kind Tageskarte;1;Bar;04821
16.08.2024 11:54:02;7,00;Erw. Tageskarte;1;Bar;04822
16.08.2024 12:08:52;7,00;Erw. Tageskarte;1;Bar;04823
16.08.2024 13:40:18;4,50;Kind Tageskarte;1;Bar;04824
16.08.2024 13:40:18;4,50;Kind Tageskarte;1;Bar;04824
16.08.2024 13:40:18;7,00;Erw. Tageskarte;1;Bar;04824
16.08.2024 13:40:18;4,50;Kind Tageskarte;1;Bar;04824
16.08.2024 13:40:18;7,00;Erw. Tageskarte;1;Bar;04824
16.08.2024 13:40:18;4,50;Kind Tageskarte;1;Bar;04824
16.08.2024 13:40:18;4,50;Kind Tageskarte;1;Bar;04824
16.08.2024 13:40:18;4,50;Kind Tageskarte;1;Bar;04824
16.08.2024 13:45:16;7,00;Erw. Tageskarte;1;Bar;04825
16.08.2024 13:45:16;4,50;Kind Tageskarte;1;Bar;04825
16.08.2024 13:56:31;18,00;Fam Tageskarte;1;Bar;04826
